question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Jaké jsou dvě metody pro specifikaci GPU zdrojů v Kubernetes?,GPU a další zdroje,"GPU a další zdroje, GPU a další zdroje, JupyterHub, Spuštění Virtuálního Stroje, JupyterHub",1.0,True,cz,5,0
Jakým způsobem lze použít existující externí databázi místo interní MariaDB?,Moodle,"Moodle, phpMyAdmin, Postgres Operator Cloudnative-PG, phpMyAdmin, Moodle",1.0,True,cz,5,0
Jak se přihlásit do běžící instance Moodle po jejím spuštění?,Moodle,"Moodle, Moodle, Moodle, Moodle, phpMyAdmin",1.0,True,cz,5,0
"Jak lze přizpůsobit nastavení nové Moodle aplikace, včetně hostnamu a uživatelského jména?",Moodle,"Moodle, Moodle, Moodle, phpMyAdmin, phpMyAdmin",1.0,True,cz,5,0
Co se stane s daty v domovském adresáři po smazání běžící instance Moodle?,Moodle,"Matlab, Moodle, Minio, Moodle, Moodle",2.0,True,cz,5,0
Jaké kroky je třeba dodržet pro instalaci webové aplikace Moodle?,Moodle,"Moodle, Moodle, phpMyAdmin, Moodle, phpMyAdmin",1.0,True,cz,5,0
Kde si můžete stáhnout skript `add_shell.sh` potřebný pro přidání shellu do obrazu?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Přidání shellu do obrazu, který jej nemá, Add shell to an image without one, Dockerfile, Dockerfile",1.0,True,cz,4,1
Jaký příkaz použijete ke spuštění skriptu `add_shell.sh` s názvem obrazu?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Přidání shellu do obrazu, který jej nemá, Dockerfile, Dockerfile, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,cz,5,0
Co je výstupem skriptu `add_shell.sh` po jeho spuštění?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Přidání shellu do obrazu, který jej nemá, ShinySOM, Dockerfile, Add shell to an image without one",1.0,True,cz,4,1
"Jaký je hlavní důvod, proč některé obrazy neobsahují shell?","Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Harbor (hub.cerit.io), Harbor (hub.cerit.io), Harbor (hub.cerit.io), Harbor (hub.cerit.io)",1.0,True,cz,5,0
"Jaké kroky jsou nutné, pokud chcete použitý obraz s přidaným shellem nasadit v Kubernetes?","Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Přidání shellu do obrazu, který jej nemá, Dockerfile, Tutorial pro Hello World, Spuštění Virtuálního Stroje",1.0,True,cz,5,0
"Jaký je účel této části dokumentace, když neobsahuje žádné informace?",News,"Scipion, Harbor (hub.cerit.io), Tutorial pro Hello World, Jak spustit webový server NGINX, Vystavování aplikací",,False,cz,5,0
"Proč je v sekci ""none"" uvedeno ""none""?",News,"Scipion, Namespaces, Namespaces, Scipion, Jak spustit webový server NGINX",,False,cz,5,0
"Co znamená sekce s názvem ""News"" v dokumentaci?",News,"Harbor (hub.cerit.io), Scipion, Scipion, Tutorial pro Hello World, Jak spustit webový server NGINX",,False,cz,5,0
"Jaký typ obsahu bych měl očekávat pod ikonou ""Single""?",News,"News, Minio, Minio, Scipion, Minio",1.0,True,cz,5,0
"Je sekce ""News"" relevantní pro aktuální aktualizace nebo oznámení?",News,"Harbor (hub.cerit.io), Tutorial pro Hello World, Přehled Operátorů, Vystavování aplikací, Jak získat přístup",,False,cz,5,0
