question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Kde lze změnit heslo pro účet Metacentra?,Jak získat přístup,"Ansys, Desktop, Matlab, JupyterHub, Spuštění Virtuálního Stroje",,False,cz,5,0
"Jaký je vzorec poděkování, který musí být použit v publikacích vytvořených s podporou MetaCentra, CERIT-SC a/nebo Elixir CZ?",Jak získat přístup,"Jak získat přístup, Secrets pro úložiště, Matlab, JupyterHub, Desktop",1.0,True,cz,5,0
Kde lze najít informace o různých Operátorech dostupných pro Kubernetes?,Přehled Operátorů,"Úložiště, Přehled Operátorů, Projekty, Namespaces a Kvóty, Kubectl, Tutorial pro Hello World",2.0,True,cz,5,0
Proč se nedoporučuje nasazovat Operátora v rámci jmenného prostoru?,Přehled Operátorů,"Přehled Operátorů, ShinySOM, Projekty, Namespaces a Kvóty, Matlab, Secrets pro úložiště",1.0,True,cz,5,0
Jaké úkoly může Operátor automatizovat?,Přehled Operátorů,"Přehled Operátorů, Matlab, Scipion, Spuštění aplikace Omero, ShinySOM",1.0,True,cz,5,0
Jaké jsou možné důsledky špatné konfigurace Operátora?,Přehled Operátorů,"Přehled Operátorů, Spuštění aplikace Omero, Scipion, Matlab, Ansys",1.0,True,cz,5,0
Co je hlavním účelem vzoru Operátora v Kubernetes?,Přehled Operátorů,"Přehled Operátorů, Tutorial pro Hello World, Úložiště, GitLab Kubernetes Agent, MPI Operator",1.0,True,cz,5,0
Jaké kroky jsou potřebné pro výběr aplikace phpMyAdmin k instalaci v rámci Rancher platformy?,phpMyAdmin,"phpMyAdmin, Desktop, Secrets pro úložiště, RStudio, Rancher Aplikace",1.0,True,cz,5,0
"Jak se přihlásit na platformu rancher.cloud.e-infra.cz, abyste mohli začít s instalací phpMyAdmin?",phpMyAdmin,"phpMyAdmin, Desktop, Spuštění Virtuálního Stroje, ownCloud, RStudio",1.0,True,cz,5,0
Jak lze odinstalovat aplikaci phpMyAdmin z Rancher platformy?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Desktop, RStudio, Secrets pro úložiště",1.0,True,cz,4,1
Jaké jsou kroky k přihlášení do databáze pomocí phpMyAdmin po jeho úspěšné instalaci?,phpMyAdmin,"phpMyAdmin, Desktop, Ansys, BinderHub, Omezení spouštění Docker obrazů",1.0,True,cz,5,0
"Jaké údaje je nutné vyplnit při instalaci aplikace phpMyAdmin, aby byla správně nakonfigurována pro vaši databázi?",phpMyAdmin,"phpMyAdmin, Desktop, Ansys, BinderHub, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
"Co je potřeba k tomu, aby byl běžící NGINX přístupný z internetu?",Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Vystavování aplikací, Omezení spouštění Docker obrazů, Bezpečnost a síťová politika, Tutorial pro Hello World",1.0,True,cz,5,0
Jaké porty a štítky jsou potřebné pro správnou konfiguraci služby pro NGINX?,Jak spustit webový server NGINX,"Omezení spouštění Docker obrazů, Jak spustit webový server NGINX, Vystavování aplikací, MinIO Operator, Bezpečnost a síťová politika",2.0,True,cz,5,0
Jaké jsou kroky pro přidání trvalého úložiště do nasazení NGINX?,Jak spustit webový server NGINX,"Omezení spouštění Docker obrazů, Jak spustit webový server NGINX, Vystavování aplikací, Bezpečnost a síťová politika, Tutorial pro Hello World",2.0,True,cz,5,0
Jaké hodnoty pro `RunAsUser` a `RunAsGroup` by měly být použity pro image `nginx-unprivileged`?,Jak spustit webový server NGINX,"How to Run NGINX Web Server, Jak spustit webový server NGINX, Omezení spouštění Docker obrazů, MinIO Operator, Dockerfile",2.0,True,cz,4,1
Jaký je rozdíl mezi privilegovaným a neprivilegovaným režimem v Kubernetes při nasazení NGINX?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Omezení spouštění Docker obrazů, Tutorial pro Hello World, Bezpečnost a síťová politika, Vystavování aplikací",1.0,True,cz,5,0
Co je výstupem skriptu `add_shell.sh` po jeho spuštění?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Dockerfile, MinIO Operator, Spuštění Virtuálního Stroje, BinderHub",1.0,True,cz,5,0
Kde si můžete stáhnout skript `add_shell.sh` potřebný pro přidání shellu do obrazu?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Dockerfile, Spuštění Virtuálního Stroje, Desktop, ownCloud",1.0,True,cz,5,0
"Jaký je hlavní důvod, proč některé obrazy neobsahují shell?","Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, ownCloud, Spuštění Virtuálního Stroje, Harbor (hub.cerit.io), BinderHub",1.0,True,cz,5,0
"Jaké kroky jsou nutné, pokud chcete použitý obraz s přidaným shellem nasadit v Kubernetes?","Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Omezení spouštění Docker obrazů, Spuštění Virtuálního Stroje, Harbor (hub.cerit.io), Tutorial pro Hello World",1.0,True,cz,5,0
Jaký příkaz použijete ke spuštění skriptu `add_shell.sh` s názvem obrazu?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Dockerfile, Spuštění Virtuálního Stroje, MinIO Operator, BinderHub",1.0,True,cz,5,0
