question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Jaké jsou výchozí kvóty pro garantované CPU a CPU limit v projektu?,Rancher Aplikace,"Projekty, Namespaces a Kvóty, BinderHub, GPU a další zdroje, Žádost o projekt, řízení přístupu, JupyterHub",,False,cz,5,0
"Jaký je maximální počet garantovaných CPU, který lze vybrat, aniž by bylo nutné žádat o další?",Rancher Aplikace,"Desktop, JupyterHub, BinderHub, Dostupný hardware, Ansys",,False,cz,5,0
Jakou aplikaci z příkladu lze spustit podle textu?,Rancher Aplikace,"Vystavování aplikací, Desktop, ShinySOM, Rancher Aplikace, ownCloud",4.0,True,cz,5,0
"Co se stane, pokud nevyberete `Přizpůsobit možnosti Helm před instalací` během instalace aplikace?",Rancher Aplikace,"Scipion, Ansys, Rancher Aplikace, Harbor (hub.cerit.io), GPU a další zdroje",3.0,True,cz,5,0
"Co je potřeba udělat, pokud chcete odstranit běžící instanci ShinySOM?",ShinySOM,"Přidání shellu do obrazu, který jej nemá, Přehled Operátorů, Moodle, NBGrader Docs, Projekty, Namespaces a Kvóty",,False,cz,5,0
Jaké jsou doporučení pro nastavení hesla při instalaci ShinySOM?,ShinySOM,"Ansys, RStudio, Harbor (hub.cerit.io), Přidání shellu do obrazu, který jej nemá, Omezení spouštění Docker obrazů",,False,cz,5,0
Jak se přihlásit na platformu Rancher před instalací ShinySOM?,ShinySOM,"ShinySOM, Scipion, RStudio, Rancher Aplikace, Desktop",1.0,True,cz,5,0
Jaký je postup pro instalaci aplikace ShinySOM?,ShinySOM,"ShinySOM, Ansys, RStudio, Osobní monitorování, Desktop",1.0,True,cz,5,0
"Co se stane s daty v domovském adresáři, když je aplikace ShinySOM odstraněna a znovu nainstalována?",ShinySOM,"Matlab, ownCloud, Minio, Ansys, ShinySOM",5.0,True,cz,5,0
Jaký je postup pro obnovení neplatného účtu MetaCentra?,JupyterHub,"Jak získat přístup, Matlab, JupyterHub, Desktop, Secrets pro úložiště",3.0,True,cz,5,0
Jaké jsou podmínky pro využití AI GPT modelu v rámci JupyterHub?,JupyterHub,"BinderHub, JupyterHub, NBGrader Docs, GPU a další zdroje, NBGrader Docs",2.0,True,cz,4,1
Jaké kroky je třeba provést při vytváření vlastního obrazu pro JupyterHub?,JupyterHub,"JupyterHub, BinderHub, RStudio, Projekty, Namespaces a Kvóty, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,5,0
Jaké jsou důsledky sdílení tokenu pro přístup k notebooku s jinými uživateli?,JupyterHub,"JupyterHub, BinderHub, NBGrader Docs, NBGrader Docs, RStudio",1.0,True,cz,4,1
"Jaké jsou minimální a maximální zdroje (CPU, RAM, GPU) dostupné pro Jupyter notebooky na této platformě?",JupyterHub,"BinderHub, JupyterHub, Dostupný hardware, NBGrader Docs, NBGrader Docs",2.0,True,cz,4,1
Jaké možnosti přizpůsobení jsou k dispozici při instalaci Moodle?,Moodle,"Moodle, NBGrader Docs, NBGrader Docs, Vystavování aplikací, Desktop",1.0,True,cz,4,1
Jak lze smazat běžící instanci Moodle a co se stane s daty v domovském adresáři?,Moodle,"Moodle, NBGrader Docs, NBGrader Docs, JupyterHub, Desktop",1.0,True,cz,4,1
"Jak nastavit externí databázi pro Moodle, pokud nepoužíváte interní MariaDB?",Moodle,"Moodle, phpMyAdmin, Desktop, JupyterHub, Spuštění aplikace Omero",1.0,True,cz,5,0
Jaké kroky je třeba udělat pro výběr aplikace Moodle v Rancheru?,Moodle,"Moodle, RStudio, Secrets pro úložiště, NBGrader Docs, NBGrader Docs",1.0,True,cz,4,1
Jak se přihlásit na platformu Rancher před spuštěním instalace Moodle?,Moodle,"Moodle, Moodle, Desktop, RStudio, Secrets pro úložiště",1.0,True,cz,4,1
Jaký jednoduchý manifestní soubor můžeme vytvořit pro testování agenta?,GitLab Kubernetes Agent,"Harbor (hub.cerit.io), Přidání shellu do obrazu, který jej nemá, Žádost o projekt, řízení přístupu, JupyterHub, Bezpečnostní Kontext",,False,cz,5,0
Jak získat a uložit token agenta pro připojení k clusteru?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, Spark Operator, Vystavování aplikací, Postgres Operator Cloudnative-PG, Přehled Operátorů",1.0,True,cz,5,0
Kde by měl být umístěn konfigurační soubor agenta v repozitáři?,GitLab Kubernetes Agent,"Spuštění Virtuálního Stroje, Přidání shellu do obrazu, který jej nemá, Bezpečnostní Kontext, GitLab Kubernetes Agent, Harbor (hub.cerit.io)",4.0,True,cz,5,0
Jaké jsou požadavky pro instalaci GitLab Kubernetes Agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, Dockerfile, Vytváření Docker kontejnerů s GitLab, Ukládání Kubernetes Secrets do Gitu, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jaké kroky jsou potřebné pro vytvoření a aplikaci souboru nasazení v Kubernetes?,GitLab Kubernetes Agent,"Spuštění Nextflow Pipelines v Kubernetes, Přidání shellu do obrazu, který jej nemá, Tutorial pro Hello World, Spuštění Virtuálního Stroje, Žádost o projekt, řízení přístupu",,False,cz,5,0
Je možné změnit název nasazeného grafu během instalace aplikace Osobní monitorování?,Osobní monitorování,"Osobní monitorování, Rancher Aplikace, Desktop, Ansys, Matlab",1.0,True,cz,5,0
Co se stane po úspěšné instalaci aplikace Osobní monitorování?,Osobní monitorování,"Osobní monitorování, Desktop, Ansys, ShinySOM, Dostupný hardware",1.0,True,cz,5,0
Jaká je webová adresa pro přístup k osobní instanci Grafany po instalaci?,Osobní monitorování,"Desktop, Ansys, Osobní monitorování, Rancher Aplikace, Matlab",3.0,True,cz,5,0
Jaké informace je nutné změnit při instalaci pro autentizaci do instance Grafany?,Osobní monitorování,"Desktop, Moodle, Ansys, Minio, Osobní monitorování",5.0,True,cz,5,0
Jaké kroky je třeba provést pro instalaci aplikace Osobní monitorování?,Osobní monitorování,"Osobní monitorování, Desktop, Rancher Aplikace, Dostupný hardware, JupyterHub",1.0,True,cz,5,0
