question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Jaké jsou nejběžnější příkazy používané v Dockerfile?,Dockerfile,"Dockerfile, Vytváření Docker kontejnerů s GitLab, Přidání shellu do obrazu, který jej nemá, Spuštění Virtuálního Stroje, Harbor (hub.cerit.io)",1.0,True,cz,5,0
Jakým způsobem se obvykle vytváří Docker image?,Dockerfile,"Dockerfile, Přidání shellu do obrazu, který jej nemá, Harbor (hub.cerit.io), Vytváření Docker kontejnerů s GitLab, Dockerfile",1.0,True,cz,4,1
Co se doporučuje udělat před vytvořením vlastního Docker image?,Dockerfile,"Dockerfile, Vytváření Docker kontejnerů s GitLab, Přidání shellu do obrazu, který jej nemá, Harbor (hub.cerit.io), JupyterHub",1.0,True,cz,5,0
Jak lze zmenšit velikost výsledného Docker image?,Dockerfile,"Přidání shellu do obrazu, který jej nemá, Vytváření Docker kontejnerů s GitLab, Dockerfile, Harbor (hub.cerit.io), Spuštění Virtuálního Stroje",3.0,True,cz,5,0
Proč byste neměli instalovat balíčky do běžícího kontejneru?,Omezení spouštění Docker obrazů,"FAQ, Projekty, Namespaces a Kvóty, Dockerfile, Přehled Operátorů, Přidání shellu do obrazu, který jej nemá",,False,cz,5,0
"Co se stane, pokud docker obraz nemá číselný `UID`?",Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, Přidání shellu do obrazu, který jej nemá, Vytváření Docker kontejnerů s GitLab, FAQ, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jaký je důsledek nemožnosti spouštět docker obrazy jako uživatel `root`?,Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, FAQ, Limitations of Running Docker Images, Přidání shellu do obrazu, který jej nemá, Vytváření Docker kontejnerů s GitLab",1.0,True,cz,4,1
"Jak lze specifikovat uživatele, pod kterým se má spustit docker obraz?",Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, Vytváření Docker kontejnerů s GitLab, Přidání shellu do obrazu, který jej nemá, Dockerfile, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jak lze řešit problém s nemožností zapisovat do adresářů jako `/var/log/`?,Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, FAQ, Přidání shellu do obrazu, který jej nemá, Vytváření Docker kontejnerů s GitLab, Kubectl",1.0,True,cz,5,0
Jak se autentizuje uživatel pro použití instance CERIT-SC BinderHub?,BinderHub,"BinderHub, Harbor (hub.cerit.io), BinderHub, Úložiště, Jak získat přístup",1.0,True,cz,4,1
Jaké jsou doporučení pro práci s perzistentními svazky v BinderHub?,BinderHub,"BinderHub, BinderHub, ownCloud, Matlab, Minio",1.0,True,cz,4,1
"Co dělat, pokud dosáhnete limitu běžících projektů na BinderHub?",BinderHub,"BinderHub, BinderHub, Projekty, Namespaces a Kvóty, FAQ, Harbor (hub.cerit.io)",1.0,True,cz,4,1
Jaké jsou limity zdrojů pro uživatele na JupyterHub?,BinderHub,"BinderHub, JupyterHub, FAQ, GPU a další zdroje, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
Jak lze specifikovat jiné množství zdrojů nebo připojit GPU v BinderHub?,BinderHub,"BinderHub, GPU a další zdroje, FAQ, Spuštění Virtuálního Stroje, JupyterHub",1.0,True,cz,5,0
"Jak se přihlásit na platformu rancher.cloud.e-infra.cz, abyste mohli začít s instalací phpMyAdmin?",phpMyAdmin,"phpMyAdmin, phpMyAdmin, RStudio, Secrets pro úložiště, Desktop",1.0,True,cz,4,1
Jak lze odinstalovat aplikaci phpMyAdmin z Rancher platformy?,phpMyAdmin,"phpMyAdmin, Rancher Aplikace, phpMyAdmin, Scipion, Ansys",1.0,True,cz,4,1
Jaké kroky jsou potřebné pro výběr aplikace phpMyAdmin k instalaci v rámci Rancher platformy?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Rancher Aplikace, Scipion, Ansys",1.0,True,cz,4,1
Jaké jsou kroky k přihlášení do databáze pomocí phpMyAdmin po jeho úspěšné instalaci?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Moodle, Žádost o projekt, řízení přístupu, RStudio",1.0,True,cz,4,1
"Jaké údaje je nutné vyplnit při instalaci aplikace phpMyAdmin, aby byla správně nakonfigurována pro vaši databázi?",phpMyAdmin,"phpMyAdmin, phpMyAdmin, ShinySOM, Osobní monitorování, Moodle",1.0,True,cz,4,1
